mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
35	34	199/2	199/2	0.5	5/8	5/8	Chord	3/4	11	2	1/8	1/8	1	1150													65
35	34	97	97	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	1151													
35	34	99	99	0.5	1/2	1/2	Chord	3/4	12	1	1/8	1/8	1	1152													
35	34	199/2	199/2	0.5	5/8	5/8	Chord	3/4	12	1	1/8	1/8	1	1153													
35	34	97	97	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	1154													
35	34	99	99	0.5	1/2	1/2	Chord	3/4	13	1	1/8	1/8	1	1155													
35	34	199/2	199/2	0.5	5/8	5/8	Chord	3/4	13	1	1/8	1/8	1	1156													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1157													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1158													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1159													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1160													
36	35	100	100	1.0	0	0	Chord	3/4	5	1	1/4	1/4	1	1161													
36	35	101	101	1.0	1/4	1/4	Chord	3/4	5	1	1/4	1/4	1	1162													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	5	1	1/4	1/4	1	1163													
36	35	100	100	1.0	0	0	Chord	3/4	6	1	1/4	1/4	1	1164													
36	35	101	101	1.0	1/4	1/4	Chord	3/4	6	1	1/4	1/4	1	1165													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	6	1	1/4	1/4	1	1166													
36	35	100	100	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	1167													
36	35	101	101	1.0	1/4	1/4	Chord	3/4	7	1	1/4	1/4	1	1168													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	1169													
36	35	100	100	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	1170													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1171													
36	35	100	100	1.0	0	0	Chord	3/4	9	1	1/4	1/4	1	1172	wir												66
36	35	101	101	1.0	1/4	1/4	Chord	3/4	9	1	1/4	1/4	1	1173													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	9	1	1/4	1/4	1	1174	aus												
36	35	100	100	1.0	0	0	Chord	3/4	9	2	1/4	1/4	1	1175													67
36	35	101	101	1.0	1/4	1/4	Chord	3/4	9	2	1/4	1/4	1	1176													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	1177													
36	35	100	100	1.0	0	0	Chord	3/4	10	1	1/4	1/4	1	1178													68
36	35	101	101	1.0	1/4	1/4	Chord	3/4	10	1	1/4	1/4	1	1179													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	10	1	1/4	1/4	1	1180													
36	35	100	100	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	1181													
36	35	102	102	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1182													
36	35	100	100	0.5	0	0	Chord	3/4	11	2	1/8	1/8	1	1183													65
36	35	201/2	201/2	0.5	1/8	1/8	Chord	3/4	11	2	1/8	1/8	1	1184													65
36	35	101	101	0.5	1/4	1/4	Chord	3/4	11	2	1/8	1/8	1	1185													
36	35	203/2	203/2	0.5	3/8	3/8	Chord	3/4	11	2	1/8	1/8	1	1186													
36	35	102	102	0.5	1/2	1/2	Chord	3/4	11	2	1/8	1/8	1	1187													
36	35	205/2	205/2	0.5	5/8	5/8	Chord	3/4	11	2	1/8	1/8	1	1188													
36	35	100	100	0.0	0	0	FiguredBass	3/4	12	1	0												1/8	6	5		
36	35	100	100	0.5	0	0	Chord	3/4	12	1	1/8	1/8	1	1189													
36	35	201/2	201/2	0.5	1/8	1/8	Chord	3/4	12	1	1/8	1/8	1	1190													
36	35	101	101	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/8	5	7		
36	35	101	101	0.5	1/4	1/4	Chord	3/4	12	1	1/8	1/8	1	1191													
36	35	203/2	203/2	0.5	3/8	3/8	Chord	3/4	12	1	1/8	1/8	1	1192													
36	35	102	102	0.0	1/2	1/2	FiguredBass	3/4	12	1	0												1/8	6	5		
36	35	102	102	0.5	1/2	1/2	Chord	3/4	12	1	1/8	1/8	1	1193													
36	35	205/2	205/2	0.5	5/8	5/8	Chord	3/4	12	1	1/8	1/8	1	1194													
36	35	100	100	0.5	0	0	Chord	3/4	13	1	1/8	1/8	1	1195													
36	35	201/2	201/2	0.5	1/8	1/8	Chord	3/4	13	1	1/8	1/8	1	1196													
36	35	101	101	0.5	1/4	1/4	Chord	3/4	13	1	1/8	1/8	1	1197													
36	35	203/2	203/2	0.5	3/8	3/8	Chord	3/4	13	1	1/8	1/8	1	1198													
36	35	102	102	0.5	1/2	1/2	Chord	3/4	13	1	1/8	1/8	1	1199													
36	35	205/2	205/2	0.5	5/8	5/8	Chord	3/4	13	1	1/8	1/8	1	1200													
37	36	103	103	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0					
37	36	103	103	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1201													
37	36	104	104	0.0	1/4	1/4	Tempo	3/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0					
37	36	104	104	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1202													
37	36	209/2	209/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1203													
37	36	105	105	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0					
37	36	105	105	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1204													
37	36	211/2	211/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1205													
37	36	103	103	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1206													
37	36	207/2	207/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1207													
37	36	104	104	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	1208			ornamentTrill										
37	36	103	103	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	1209													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1210													
37	36	103	103	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	1211													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1212													
37	36	103	103	0.5	0	0	Chord	3/4	5	1	1/8	1/8	1	1213													
37	36	207/2	207/2	0.5	1/8	1/8	Chord	3/4	5	1	1/8	1/8	1	1214													
37	36	104	104	2.0	1/4	1/4	Chord	3/4	5	1	1/2	1/2	1	1215			ornamentTrill										
37	36	103	103	0.5	0	0	Chord	3/4	6	1	1/8	1/8	1	1216													
37	36	207/2	207/2	0.5	1/8	1/8	Chord	3/4	6	1	1/8	1/8	1	1217													
37	36	104	104	2.0	1/4	1/4	Chord	3/4	6	1	1/2	1/2	1	1218			ornamentTrill										
37	36	103	103	1.0	0	0	Chord	3/4	7	1	1/4	1/4	1	1219													
37	36	104	104	0.5	1/4	1/4	Chord	3/4	7	1	1/8	1/8	1	1220													
37	36	209/2	209/2	0.5	3/8	3/8	Chord	3/4	7	1	1/8	1/8	1	1221													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	7	1	1/4	1/4	1	1222													
37	36	103	103	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	1223													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	8	1	1/4	1/4	1	1224													
37	36	103	103	0.5	0	0	Chord	3/4	9	1	1/8	1/8	1	1225													
37	36	207/2	207/2	0.5	1/8	1/8	Chord	3/4	9	1	1/8	1/8	1	1226													
37	36	104	104	2.0	1/4	1/4	Chord	3/4	9	1	1/2	1/2	1	1227			ornamentTrill										
37	36	103	103	1.0	0	0	Chord	3/4	9	2	1/4	1/4	1	1228	Her-												69
37	36	104	104	0.5	1/4	1/4	Chord	3/4	9	2	1/8	1/8	1	1229													69
37	36	209/2	209/2	0.5	3/8	3/8	Chord	3/4	9	2	1/8	1/8	1	1230													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	9	2	1/4	1/4	1	1231	-zens												
37	36	103	103	0.5	0	0	Chord	3/4	10	1	1/8	1/8	1	1232													
37	36	207/2	207/2	0.5	1/8	1/8	Chord	3/4	10	1	1/8	1/8	1	1233													
37	36	104	104	2.0	1/4	1/4	Chord	3/4	10	1	1/2	1/2	1	1234			ornamentTrill										
37	36	103	103	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	1235													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	11	1	1/4	1/4	1	1236													
37	36	103	103	1.0	0	0	Chord	3/4	11	2	1/4	1/4	1	1237													70
37	36	104	104	1.0	1/4	1/4	Chord	3/4	11	2	1/4	1/4	1	1238													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	11	2	1/4	1/4	1	1239													
37	36	103	103	1.0	0	0	Chord	3/4	12	1	1/4	1/4	1	1240													
37	36	104	104	0.0	1/4	1/4	FiguredBass	3/4	12	1	0												1/4	6	5		
37	36	104	104	1.0	1/4	1/4	Chord	3/4	12	1	1/4	1/4	1	1241													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	12	1	1/4	1/4	1	1242													
37	36	103	103	1.0	0	0	Chord	3/4	13	1	1/4	1/4	1	1243													
37	36	104	104	1.0	1/4	1/4	Chord	3/4	13	1	1/4	1/4	1	1244													
37	36	105	105	1.0	1/2	1/2	Chord	3/4	13	1	1/4	1/4	1	1245													
38	37	106	106	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1246													
38	37	106	106	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	1247													
38	37	106	106	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	1248													
38	37	106	106	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	1249													
38	37	106	106	2.0	0	0	Chord	3/4	5	1	1/2	1/2	1	1250													
38	37	106	106	2.0	0	0	Chord	3/4	6	1	1/2	1/2	1	1251													
38	37	106	106	2.0	0	0	Chord	3/4	7	1	1/2	1/2	1	1252													
38	37	106	106	2.0	0	0	Chord	3/4	8	1	1/2	1/2	1	1253													
38	37	106	106	2.0	0	0	Chord	3/4	9	1	1/2	1/2	1	1254													
38	37	106	106	2.0	0	0	Chord	3/4	9	2	1/2	1/2	1	1255	Grund.												
38	37	106	106	2.0	0	0	Chord	3/4	10	1	1/2	1/2	1	1256													
38	37	106	106	2.0	0	0	Chord	3/4	11	1	1/2	1/2	1	1257													
38	37	106	106	2.0	0	0	Chord	3/4	11	2	1/2	1/2	1	1258													
38	37	106	106	2.0	0	0	Chord	3/4	12	1	1/2	1/2	1	1259													
38	37	106	106	2.0	0	0	Chord	3/4	13	1	1/2	1/2	1	1260													
